TRAJ	SHORT_TRAJ	AMP_TMP2M_mean	AMP_RH_mean	AMP_WS_mean	AMP_PREC_sum	O3_max	SEASON
d	d	c	c	c	c	d	d
						class
9	1	19.2	80.5510204081633	0.875510204081633	4.2	MODERATE	SUMMER
7	1	16.9061224489796	79.1836734693878	0.93265306122449	6.4	MODERATE	SUMMER
3	1	20.4408163265306	82.1428571428571	0.536734693877551	0	MODERATE	SUMMER
9	3	19.7265306122449	84.9183673469388	0.457142857142857	0	MODERATE	SUMMER
5	1	18.4857142857143	75	0.520408163265306	0	MODERATE	SUMMER
5	1	19.7244897959184	73.2244897959184	0.489795918367347	0	HIGH	SUMMER
5	3	20.9979591836735	73.9183673469388	0.759183673469388	2.8	HIGH	SUMMER
5	1	18.2	86.2448979591837	0.924489795918367	0.4	MODERATE	SUMMER
6	3	14.1183673469388	93.9591836734694	0.624489795918367	10.3	MODERATE	SUMMER
6	3	12.7571428571429	86.5510204081633	0.502040816326531	0	MODERATE	SUMMER
9	3	14.4367346938776	76	0.785714285714286	0	MODERATE	SUMMER
9	3	13.3755102040816	77.8571428571429	0.636734693877551	0	MODERATE	SUMMER
4	1	14.8081632653061	73.2244897959184	0.883673469387755	22.3	MODERATE	SUMMER
9	3	6.97142857142857	93.469387755102	0.416326530612245	24.6	MODERATE	SUMMER
9	2	9.28163265306122	75.7551020408163	0.746938775510204	0.3	MODERATE	SUMMER
6	2	8.38571428571429	85.0816326530612	0.66530612244898	10.6	MODERATE	SUMMER
6	2	10.3387755102041	93.265306122449	0.393877551020408	3.4	LOW	SUMMER
6	1	14.0265306122449	79.1428571428571	0.53469387755102	0	MODERATE	SUMMER
9	1	14.5632653061224	75.8775510204082	0.820408163265306	0.1	MODERATE	SUMMER
4	1	15.8387755102041	74.265306122449	1.3530612244898	22.2	MODERATE	SUMMER
9	3	9.99285714285714	83.3469387755102	0.589583333333333	2	MODERATE	SUMMER
9	3	11.2489795918367	76.2448979591837	0.526530612244898	0	MODERATE	SUMMER
9	1	11.1367346938776	77	0.530612244897959	0	MODERATE	SUMMER
9	1	12.6489795918367	79.3469387755102	0.526530612244898	0	MODERATE	SUMMER
9	1	15.2387755102041	77.0204081632653	0.53265306122449	0	MODERATE	SUMMER
9	1	15.6816326530612	80.3469387755102	1.02244897959184	0	HIGH	SUMMER
5	5	17.0836734693878	81.5918367346939	1.74897959183673	7.6	HIGH	SUMMER
2	4	14.4918367346939	84.0408163265306	1.83673469387755	29.5	MODERATE	SUMMER
9	3	6.5530612244898	85.3061224489796	0.740816326530612	0	MODERATE	SUMMER
9	3	6.44081632653061	76.1224489795918	0.651020408163265	0	MODERATE	SUMMER
9	3	7.19591836734694	76.6734693877551	0.616326530612245	0	MODERATE	SUMMER
6	1	8.62040816326531	77.7551020408163	0.540816326530612	0	MODERATE	SUMMER
6	3	9.40408163265306	77.3061224489796	0.53265306122449	0	MODERATE	SUMMER
5	1	12.1265306122449	79.8163265306122	0.381632653061225	0	MODERATE	SUMMER
5	1	10.8632653061224	76.2857142857143	0.746938775510204	0	MODERATE	SUMMER
5	3	10.7469387755102	92.0204081632653	0.644897959183673	28.8	MODERATE	SUMMER
3	4	10.9265306122449	92.3265306122449	0.838775510204082	21.6	MODERATE	SUMMER
4	5	10.0989795918367	91.3367346938775	1.43333333333333	13.2	MODERATE	SUMMER
6	5	8.83469387755102	86.8979591836735	0.918367346938776	2.4	MODERATE	SUMMER
6	1	11.6632653061224	82.0612244897959	0.426530612244898	0	MODERATE	SUMMER
6	3	10.8091836734694	82.2857142857143	0.470833333333333	0	MODERATE	AUTOMN
9	1	12.1673469387755	83.0612244897959	0.485714285714286	0	MODERATE	AUTOMN
5	1	13.530612244898	81.6734693877551	0.471428571428571	0	MODERATE	AUTOMN
5	1	12.9836734693878	92.9387755102041	0.363265306122449	0.6	LOW	AUTOMN
5	1	16.0081632653061	87.2448979591837	0.620408163265306	6.8	MODERATE	AUTOMN
5	3	10.1204081632653	94.8775510204082	0.614285714285714	25.6	MODERATE	AUTOMN
1	3	8.82040816326531	89.469387755102	0.418367346938776	0	MODERATE	AUTOMN
1	3	7.29591836734694	82.8571428571429	0.581632653061224	0	MODERATE	AUTOMN
5	3	10.4204081632653	83.469387755102	0.724489795918367	0	MODERATE	AUTOMN
5	3	10.0102040816327	83.6326530612245	0.546938775510204	0	MODERATE	AUTOMN
5	3	9.49591836734694	84.9795918367347	0.679591836734694	0	MODERATE	AUTOMN
5	3	9.49591836734694	86.469387755102	0.444897959183673	0	MODERATE	AUTOMN
9	3	7.86122448979592	79.0612244897959	1.00612244897959	0	MODERATE	AUTOMN
9	3	2.71836734693878	76.2040816326531	0.597959183673469	0	MODERATE	AUTOMN
5	1	3.23673469387755	75.8979591836735	0.510204081632653	0	MODERATE	AUTOMN
6	5	5.63061224489796	67.265306122449	0.618367346938775	0	MODERATE	AUTOMN
6	5	6.0734693877551	69.2040816326531	0.646938775510204	0	MODERATE	AUTOMN
5	2	6.75526315789474	83.5263157894737	0.863265306122449	24.4	MODERATE	AUTOMN
2	2	7.72	71.9333333333333	0.726530612244898	0	MODERATE	AUTOMN
6	3	1.67647058823529	89.5882352941177	1.76326530612245	24.4	LOW	AUTOMN
6	3	2.57391304347826	92.8260869565217	1.42857142857143	37.7	LOW	AUTOMN
6	2	3.9734693877551	92.0612244897959	0.389795918367347	13.3	LOW	AUTOMN
1	3	4.3	93.8163265306122	0.359183673469388	1.3	LOW	AUTOMN
1	1	5.62857142857143	91.2244897959184	0.653061224489796	6.5	LOW	AUTOMN
5	3	4.71836734693878	93.1632653061225	0.402040816326531	16.6	LOW	AUTOMN
2	3	7.79795918367347	95.265306122449	0.389795918367347	0.9	LOW	AUTOMN
5	3	6.07959183673469	91.0612244897959	0.369387755102041	4.3	LOW	AUTOMN
5	1	5.36530612244898	93.0612244897959	0.371428571428571	0	LOW	AUTOMN
5	3	6.38085106382979	96.1702127659574	0.429787234042553	14.5	LOW	AUTOMN
5	2	6.58061224489796	77.9897959183673	1.18478260869565	0	MODERATE	AUTOMN
4	3	1.97448979591837	78.1020408163265	0.697826086956522	0	MODERATE	AUTOMN
9	3	3.58913043478261	86.2717391304348	0.377777777777778	0	MODERATE	AUTOMN
4	1	4.51122448979592	86.0918367346939	0.434042553191489	0	LOW	AUTOMN
5	1	6.51875	85.4583333333333	0.51875	0.3	LOW	AUTOMN
9	3	1.15531914893617	78.4468085106383	0.58695652173913	0	MODERATE	AUTOMN
6	1	-0.120408163265306	89.1224489795918	0.391836734693878	0	LOW	AUTOMN
6	1	5.21836734693878	74.2857142857143	0.859183673469388	0	MODERATE	AUTOMN
9	5	8.74489795918367	74.8775510204082	1.50204081632653	3	MODERATE	AUTOMN
9	1	1.88163265306122	94.3877551020408	0.726530612244898	27	MODERATE	AUTOMN
8	2	0.883673469387755	83.2244897959184	0.761224489795918	0	MODERATE	AUTOMN
8	5	6.15918367346939	80.7959183673469	1.31428571428571	0.9	MODERATE	AUTOMN
4	2	-1.00816326530612	87.3673469387755	0.448979591836735	0	MODERATE	AUTOMN
6	5	2.64897959183673	74.9387755102041	0.861224489795918	1.5	MODERATE	AUTOMN
9	1	1.75102040816327	91.9183673469388	0.691836734693878	2.9	LOW	AUTOMN
6	3	-2.26122448979592	84.9795918367347	0.43265306122449	0	LOW	AUTOMN
1	2	-0.916326530612245	76.1836734693878	1.55918367346939	0.3	LOW	AUTOMN
5	3	-1.74285714285714	87.1836734693878	1.43469387755102	6.4	MODERATE	AUTOMN
9	3	-0.704081632653061	91.734693877551	0.340816326530612	3.3	LOW	AUTOMN
1	3	-0.438775510204082	91.9591836734694	0.442857142857143	0	LOW	AUTOMN
5	1	-1.99387755102041	94.0204081632653	0.371428571428571	0	LOW	AUTOMN
5	5	5.86938775510204	83.6122448979592	2.03673469387755	0	MODERATE	AUTOMN
7	4	10.3142857142857	77.5510204081633	2.01224489795918	0	MODERATE	AUTOMN
7	4	11.9714285714286	74.8979591836735	1.89795918367347	0	MODERATE	AUTOMN
5	1	9.56734693877551	85.7959183673469	0.475510204081633	15.1	MODERATE	AUTOMN
3	5	7.88979591836735	93.4285714285714	1.19387755102041	5.3	MODERATE	AUTOMN
9	1	-0.526530612244898	94.8775510204082	0.312244897959184	4.8	MODERATE	AUTOMN
3	1	-0.157142857142857	95.4897959183673	0.202040816326531	0	LOW	AUTOMN
9	3	-3.31020408163265	90.5102040816327	0.328571428571429	0	MODERATE	AUTOMN
6	1	-1.02040816326531	85.0204081632653	0.404081632653061	0.3	MODERATE	AUTOMN
9	1	0.591836734693878	84.265306122449	0.428571428571429	0.1	MODERATE	AUTOMN
9	5	6.24897959183673	79.0612244897959	1.28571428571429	0.6	MODERATE	WINTER
2	5	8.23061224489796	86.1224489795918	2.67959183673469	6.8	MODERATE	WINTER
2	5	4.73877551020408	94.3265306122449	1.19591836734694	16.4	MODERATE	WINTER
2	2	-0.5	95.3673469387755	0.36530612244898	0	LOW	WINTER
4	1	-0.714285714285714	93.7142857142857	0.253061224489796	0	LOW	WINTER
8	2	-0.0510204081632653	89.6326530612245	0.306122448979592	0	LOW	WINTER
6	1	5.70408163265306	82.1836734693878	1.52040816326531	17	MODERATE	WINTER
8	3	2.10204081632653	95.469387755102	0.328571428571429	6	LOW	WINTER
4	1	2.00408163265306	94.6938775510204	0.359183673469388	9.4	MODERATE	WINTER
4	2	0.651020408163265	96.0408163265306	0.381632653061225	0.4	LOW	WINTER
4	2	0.857142857142857	96.6734693877551	0.336734693877551	0.3	LOW	WINTER
4	2	1.54897959183673	94.7142857142857	1.10204081632653	9.3	LOW	WINTER
5	2	0.036734693877551	83.1836734693878	0.83265306122449	0	LOW	WINTER
6	3	-2.71836734693878	80.8163265306122	1.54285714285714	2.6	LOW	WINTER
6	3	-3.17755102040816	86.3877551020408	1.22244897959184	8.8	LOW	WINTER
1	3	-3.00816326530612	88.265306122449	1.13877551020408	2	LOW	WINTER
1	3	-3.85102040816327	85.8979591836735	1.20816326530612	1.4	LOW	WINTER
1	3	-8.07755102040816	84.7551020408163	0.53469387755102	0	MODERATE	WINTER
1	1	-8.71224489795918	81.5102040816327	0.261224489795918	0	MODERATE	WINTER
1	3	-8.63673469387755	84.9387755102041	0.328571428571429	0	MODERATE	WINTER
1	1	-9.33469387755102	85.3673469387755	0.333333333333333	0	LOW	WINTER
5	1	-7.20612244897959	86	0.310204081632653	0	LOW	WINTER
5	1	-0.644897959183674	89.4897959183673	0.353061224489796	0.6	LOW	WINTER
5	3	-2.73061224489796	93.6326530612245	0.485714285714286	4.1	LOW	WINTER
5	3	-3.23469387755102	93.1020408163265	0.397959183673469	0	LOW	WINTER
5	3	-2.44081632653061	90.8775510204082	0.522448979591837	0	MODERATE	WINTER
5	3	-3.23673469387755	91.734693877551	0.518367346938776	0	MODERATE	WINTER
5	3	-4.82244897959184	93.3469387755102	0.53265306122449	0	MODERATE	WINTER
2	1	-7.07755102040816	92.5102040816327	0.369387755102041	0	LOW	WINTER
5	3	-5.97755102040816	92.2448979591837	0.369387755102041	0	LOW	WINTER
5	1	-3.23673469387755	91.8571428571429	0.369387755102041	0.3	MODERATE	WINTER
